ID_CONTRATO;DESCRICAO_UNIDADE;DESCRICAO_PERIODO;TOTAL_HORAS_APONTADAS;TOTAL_APONTADA_SEM_EXCEDENTE;TOTAL_CARGA_HORARIA_CONTRATADA;AVALIACAO;EXCEDENTE;PORCENTAGEM_INTEGRAL;PORCENTAGEM_SEM_EXCEDENTE
R004-2015;AMA/UBS INTEGRADA CITY JARAGUÁ;ABR 2020;120.0;120.0;120.0;0;0;1.0;1.0
R004-2015;AMA/UBS INTEGRADA CITY JARAGUÁ;ABR 2020;120.0;120.0;120.0;0;0;1.0;1.0
R004-2015;AMA/UBS INTEGRADA CITY JARAGUÁ;ABR 2020;320.0;320.0;320.0;0;0;1.0;1.0
R004-2015;AMA/UBS INTEGRADA CITY JARAGUÁ;ABR 2020;60.0;0.0;0.0;60;60;N/A;0.0
R004-2015;AMA/UBS INTEGRADA CITY JARAGUÁ;ABR 2020;80.0;80.0;320.0;-240;0;0.25;0.25
R004-2015;AMA/UBS INTEGRADA CITY JARAGUÁ;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R004-2015;AMA/UBS INTEGRADA CITY JARAGUÁ;ABR 2020;0.0;0.0;30.0;-30;0;0.0;0.0
R004-2015;AMA/UBS INTEGRADA CITY JARAGUÁ;ABR 2020;20.0;20.0;20.0;0;0;1.0;1.0
R004-2015;AMA/UBS INTEGRADA CITY JARAGUÁ;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R004-2015;AMA/UBS INTEGRADA CITY JARAGUÁ;ABR 2020;20.0;20.0;20.0;0;0;1.0;1.0
R004-2015;AMA/UBS INTEGRADA CITY JARAGUÁ;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R004-2015;AMA/UBS INTEGRADA CITY JARAGUÁ;ABR 2020;0.0;0.0;40.0;-40;0;0.0;0.0
R004-2015;AMA/UBS INTEGRADA CITY JARAGUÁ;ABR 2020;30.0;30.0;30.0;0;0;1.0;1.0
R004-2015;AMA/UBS INTEGRADA ELÍSIO TEIXEIRA LEITE;ABR 2020;6.0;0.0;0.0;6;6;N/A;0.0
R004-2015;AMA/UBS INTEGRADA ELÍSIO TEIXEIRA LEITE;ABR 2020;10.0;0.0;0.0;10;10;N/A;0.0
R004-2015;AMA/UBS INTEGRADA ELÍSIO TEIXEIRA LEITE;ABR 2020;108.0;108.0;132.0;-24;0;0.8181818181818182;0.8181818181818182
R004-2015;AMA/UBS INTEGRADA ELÍSIO TEIXEIRA LEITE;ABR 2020;84.0;84.0;108.0;-24;0;0.7777777777777778;0.7777777777777778
R004-2015;AMA/UBS INTEGRADA ELÍSIO TEIXEIRA LEITE;ABR 2020;1600.0;1600.0;1680.0;-80;0;0.9523809523809523;0.9523809523809523
R004-2015;AMA/UBS INTEGRADA ELÍSIO TEIXEIRA LEITE;ABR 2020;120.0;120.0;120.0;0;0;1.0;1.0
R004-2015;AMA/UBS INTEGRADA ELÍSIO TEIXEIRA LEITE;ABR 2020;120.0;120.0;120.0;0;0;1.0;1.0
R004-2015;AMA/UBS INTEGRADA ELÍSIO TEIXEIRA LEITE;ABR 2020;280.0;280.0;280.0;0;0;1.0;1.0
R004-2015;AMA/UBS INTEGRADA ELÍSIO TEIXEIRA LEITE;ABR 2020;160.0;160.0;280.0;-120;0;0.5714285714285714;0.5714285714285714
R004-2015;AMA/UBS INTEGRADA ELÍSIO TEIXEIRA LEITE;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R004-2015;AMA/UBS INTEGRADA ELÍSIO TEIXEIRA LEITE;ABR 2020;30.0;30.0;30.0;0;0;1.0;1.0
R004-2015;AMA/UBS INTEGRADA ELÍSIO TEIXEIRA LEITE;ABR 2020;20.0;20.0;20.0;0;0;1.0;1.0
R004-2015;AMA/UBS INTEGRADA ELÍSIO TEIXEIRA LEITE;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R004-2015;AMA/UBS INTEGRADA ELÍSIO TEIXEIRA LEITE;ABR 2020;20.0;20.0;20.0;0;0;1.0;1.0
R004-2015;AMA/UBS INTEGRADA ELÍSIO TEIXEIRA LEITE;ABR 2020;20.0;20.0;20.0;0;0;1.0;1.0
R004-2015;AMA/UBS INTEGRADA ELÍSIO TEIXEIRA LEITE;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R004-2015;AMA/UBS INTEGRADA ELÍSIO TEIXEIRA LEITE;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R004-2015;AMA/UBS INTEGRADA ELÍSIO TEIXEIRA LEITE;ABR 2020;20.0;20.0;20.0;0;0;1.0;1.0
R004-2015;AMA/UBS INTEGRADA JARDIM IPANEMA;ABR 2020;156.0;156.0;180.0;-24;0;0.8666666666666667;0.8666666666666667
R004-2015;AMA/UBS INTEGRADA JARDIM IPANEMA;ABR 2020;10.0;0.0;0.0;10;10;N/A;0.0
R004-2015;AMA/UBS INTEGRADA JARDIM IPANEMA;ABR 2020;96.0;96.0;108.0;-12;0;0.8888888888888888;0.8888888888888888
R004-2015;AMA/UBS INTEGRADA JARDIM IPANEMA;ABR 2020;6.0;0.0;0.0;6;6;N/A;0.0
R004-2015;AMA/UBS INTEGRADA PARQUE ANHANGUERA;ABR 2020;456.0;456.0;504.0;-48;0;0.9047619047619048;0.9047619047619048
R004-2015;AMA/UBS INTEGRADA PARQUE ANHANGUERA;ABR 2020;6.0;0.0;0.0;6;6;N/A;0.0
R004-2015;AMA/UBS INTEGRADA PARQUE ANHANGUERA;ABR 2020;324.0;324.0;336.0;-12;0;0.9642857142857143;0.9642857142857143
R004-2015;AMA/UBS INTEGRADA PARQUE ANHANGUERA;ABR 2020;36.0;36.0;36.0;0;0;1.0;1.0
R004-2015;AMA/UBS INTEGRADA PARQUE ANHANGUERA;ABR 2020;720.0;720.0;1200.0;-480;0;0.6;0.6
R004-2015;AMA/UBS INTEGRADA PARQUE ANHANGUERA;ABR 2020;60.0;60.0;60.0;0;0;1.0;1.0
R004-2015;AMA/UBS INTEGRADA PARQUE ANHANGUERA;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R004-2015;AMA/UBS INTEGRADA PARQUE ANHANGUERA;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R004-2015;AMA/UBS INTEGRADA PARQUE ANHANGUERA;ABR 2020;20.0;20.0;20.0;0;0;1.0;1.0
R004-2015;AMA/UBS INTEGRADA PARQUE ANHANGUERA;ABR 2020;0.0;0.0;30.0;-30;0;0.0;0.0
R004-2015;AMA/UBS INTEGRADA PARQUE ANHANGUERA;ABR 2020;200.0;200.0;280.0;-80;0;0.7142857142857143;0.7142857142857143
R004-2015;AMA/UBS INTEGRADA PARQUE ANHANGUERA;ABR 2020;20.0;20.0;40.0;-20;0;0.5;0.5
R004-2015;AMA/UBS INTEGRADA PARQUE ANHANGUERA;ABR 2020;80.0;80.0;200.0;-120;0;0.4;0.4
R004-2015;AMA/UBS INTEGRADA PARQUE ANHANGUERA;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R004-2015;AMA/UBS INTEGRADA PARQUE ANHANGUERA;ABR 2020;20.0;20.0;20.0;0;0;1.0;1.0
R004-2015;AMA/UBS INTEGRADA PARQUE ANHANGUERA;ABR 2020;30.0;30.0;30.0;0;0;1.0;1.0
R004-2015;AMA/UBS INTEGRADA PARQUE ANHANGUERA;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R004-2015;AMA/UBS INTEGRADA PERUS;ABR 2020;132.0;132.0;144.0;-12;0;0.9166666666666666;0.9166666666666666
R004-2015;AMA/UBS INTEGRADA PERUS;ABR 2020;108.0;108.0;108.0;0;0;1.0;1.0
R004-2015;AMA/UBS INTEGRADA PERUS;ABR 2020;80.0;80.0;80.0;0;0;1.0;1.0
R004-2015;AMA/UBS INTEGRADA PERUS;ABR 2020;400.0;400.0;400.0;0;0;1.0;1.0
R004-2015;AMA/UBS INTEGRADA PERUS;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R004-2015;AMA/UBS INTEGRADA PERUS;ABR 2020;20.0;20.0;20.0;0;0;1.0;1.0
R004-2015;AMA/UBS INTEGRADA PERUS;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R004-2015;AMA/UBS INTEGRADA PERUS;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R004-2015;AMA/UBS INTEGRADA PERUS;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R004-2015;AMA/UBS INTEGRADA PERUS;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R004-2015;AMA/UBS INTEGRADA PERUS;ABR 2020;90.0;90.0;120.0;-30;0;0.75;0.75
R004-2015;AMA/UBS INTEGRADA PERUS;ABR 2020;0.0;0.0;40.0;-40;0;0.0;0.0
R004-2015;AMA/UBS INTEGRADA PERUS;ABR 2020;40.0;40.0;60.0;-20;0;0.6666666666666666;0.6666666666666666
R004-2015;AMA/UBS INTEGRADA PERUS;ABR 2020;40.0;40.0;60.0;-20;0;0.6666666666666666;0.6666666666666666
R004-2015;AMA/UBS INTEGRADA PERUS;ABR 2020;40.0;40.0;60.0;-20;0;0.6666666666666666;0.6666666666666666
R004-2015;AMA/UBS INTEGRADA PERUS;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R004-2015;AMA/UBS INTEGRADA PERUS;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R004-2015;AMA/UBS INTEGRADA VILA PEREIRA BARRETO;ABR 2020;132.0;132.0;144.0;-12;0;0.9166666666666666;0.9166666666666666
R004-2015;AMA/UBS INTEGRADA VILA PEREIRA BARRETO;ABR 2020;10.0;0.0;0.0;10;10;N/A;0.0
R004-2015;AMA/UBS INTEGRADA VILA PEREIRA BARRETO;ABR 2020;6.0;0.0;0.0;6;6;N/A;0.0
R004-2015;AMA/UBS INTEGRADA VILA PEREIRA BARRETO;ABR 2020;84.0;84.0;108.0;-24;0;0.7777777777777778;0.7777777777777778
R004-2015;AMA/UBS INTEGRADA VILA PEREIRA BARRETO;ABR 2020;30.0;30.0;30.0;0;0;1.0;1.0
R004-2015;AMA/UBS INTEGRADA VILA PEREIRA BARRETO;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R004-2015;AMA/UBS INTEGRADA VILA PEREIRA BARRETO;ABR 2020;90.0;90.0;90.0;0;0;1.0;1.0
R004-2015;AMA/UBS INTEGRADA VILA PEREIRA BARRETO;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R004-2015;AMA/UBS INTEGRADA VILA PEREIRA BARRETO;ABR 2020;60.0;60.0;60.0;0;0;1.0;1.0
R004-2015;AMA/UBS INTEGRADA VILA PEREIRA BARRETO;ABR 2020;20.0;20.0;20.0;0;0;1.0;1.0
R004-2015;AMA/UBS INTEGRADA VILA PEREIRA BARRETO;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R004-2015;AMA/UBS INTEGRADA VILA PEREIRA BARRETO;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R004-2015;AMA/UBS INTEGRADA VILA PEREIRA BARRETO;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R004-2015;AMA/UBS INTEGRADA VILA PEREIRA BARRETO;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R004-2015;CAPS ADULTO II PERUS - ASM CASA VIVA;ABR 2020;60.0;60.0;60.0;0;0;1.0;1.0
R004-2015;CAPS ADULTO II PERUS - ASM CASA VIVA;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R004-2015;CAPS ADULTO II PERUS - ASM CASA VIVA;ABR 2020;30.0;30.0;60.0;-30;0;0.5;0.5
R004-2015;CAPS ADULTO II PERUS - ASM CASA VIVA;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R004-2015;CAPS ADULTO II PERUS - ASM CASA VIVA;ABR 2020;60.0;60.0;60.0;0;0;1.0;1.0
R004-2015;CAPS ADULTO II PERUS - ASM CASA VIVA;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R004-2015;CAPS ADULTO II PERUS - ASM CASA VIVA;ABR 2020;120.0;120.0;120.0;0;0;1.0;1.0
R004-2015;CAPS ADULTO II PERUS - ASM CASA VIVA;ABR 2020;60.0;60.0;60.0;0;0;1.0;1.0
R004-2015;CAPS ADULTO III PIRITUBA/JARAGUÁ;ABR 2020;30.0;30.0;30.0;0;0;1.0;1.0
R004-2015;CAPS ADULTO III PIRITUBA/JARAGUÁ;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R004-2015;CAPS ADULTO III PIRITUBA/JARAGUÁ;ABR 2020;252.0;252.0;288.0;-36;0;0.875;0.875
R004-2015;CAPS ADULTO III PIRITUBA/JARAGUÁ;ABR 2020;60.0;60.0;60.0;0;0;1.0;1.0
R004-2015;CAPS ADULTO III PIRITUBA/JARAGUÁ;ABR 2020;80.0;80.0;80.0;0;0;1.0;1.0
R004-2015;CAPS ADULTO III PIRITUBA/JARAGUÁ;ABR 2020;72.0;72.0;72.0;0;0;1.0;1.0
R004-2015;CAPS ADULTO III PIRITUBA/JARAGUÁ;ABR 2020;60.0;60.0;60.0;0;0;1.0;1.0
R004-2015;CAPS ADULTO III PIRITUBA/JARAGUÁ;ABR 2020;120.0;120.0;160.0;-40;0;0.75;0.75
R004-2015;CAPS ADULTO III PIRITUBA/JARAGUÁ;ABR 2020;60.0;60.0;60.0;0;0;1.0;1.0
R004-2015;CAPS ÁLCOOL E DROGAS PIRITUBA - CASA AZUL;ABR 2020;90.0;90.0;120.0;-30;0;0.75;0.75
R004-2015;CAPS ÁLCOOL E DROGAS PIRITUBA - CASA AZUL;ABR 2020;60.0;60.0;60.0;0;0;1.0;1.0
R004-2015;CAPS ÁLCOOL E DROGAS PIRITUBA - CASA AZUL;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R004-2015;CAPS ÁLCOOL E DROGAS PIRITUBA - CASA AZUL;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R004-2015;CAPS ÁLCOOL E DROGAS PIRITUBA - CASA AZUL;ABR 2020;288.0;288.0;288.0;0;0;1.0;1.0
R004-2015;CAPS ÁLCOOL E DROGAS PIRITUBA - CASA AZUL;ABR 2020;72.0;72.0;72.0;0;0;1.0;1.0
R004-2015;CAPS ÁLCOOL E DROGAS PIRITUBA - CASA AZUL;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R004-2015;CAPS ÁLCOOL E DROGAS PIRITUBA - CASA AZUL;ABR 2020;40.0;40.0;60.0;-20;0;0.6666666666666666;0.6666666666666666
R004-2015;CAPS ÁLCOOL E DROGAS PIRITUBA - CASA AZUL;ABR 2020;120.0;120.0;120.0;0;0;1.0;1.0
R004-2015;CAPS ÁLCOOL E DROGAS PIRITUBA - CASA AZUL;ABR 2020;90.0;90.0;90.0;0;0;1.0;1.0
R004-2015;CAPS INFANTO JUVENIL II PERUS;ABR 2020;60.0;60.0;60.0;0;0;1.0;1.0
R004-2015;CAPS INFANTO JUVENIL II PERUS;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R004-2015;CAPS INFANTO JUVENIL II PERUS;ABR 2020;30.0;30.0;60.0;-30;0;0.5;0.5
R004-2015;CAPS INFANTO JUVENIL II PERUS;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R004-2015;CAPS INFANTO JUVENIL II PERUS;ABR 2020;30.0;30.0;60.0;-30;0;0.5;0.5
R004-2015;CAPS INFANTO JUVENIL II PERUS;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R004-2015;CAPS INFANTO JUVENIL II PERUS;ABR 2020;30.0;30.0;60.0;-30;0;0.5;0.5
R004-2015;CAPS INFANTO JUVENIL II PERUS;ABR 2020;20.0;20.0;60.0;-40;0;0.3333333333333333;0.3333333333333333
R004-2015;CAPS INFANTO JUVENIL II PERUS;ABR 2020;160.0;160.0;160.0;0;0;1.0;1.0
R004-2015;CAPS INFANTO JUVENIL II PERUS;ABR 2020;90.0;90.0;90.0;0;0;1.0;1.0
R004-2015;UBS ALDEIA JARAGUÁ - KWARAY DJEKUPE;ABR 2020;200.0;200.0;240.0;-40;0;0.8333333333333334;0.8333333333333334
R004-2015;UBS ALDEIA JARAGUÁ - KWARAY DJEKUPE;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R004-2015;UBS ALDEIA JARAGUÁ - KWARAY DJEKUPE;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R004-2015;UBS ALDEIA JARAGUÁ - KWARAY DJEKUPE;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R004-2015;UBS ALDEIA JARAGUÁ - KWARAY DJEKUPE;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R004-2015;UBS ALDEIA JARAGUÁ - KWARAY DJEKUPE;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R004-2015;UBS ALDEIA JARAGUÁ - KWARAY DJEKUPE;ABR 2020;0.0;0.0;40.0;-40;0;0.0;0.0
R004-2015;UBS ALDEIA JARAGUÁ - KWARAY DJEKUPE;ABR 2020;40.0;0.0;0.0;40;40;N/A;0.0
R004-2015;UBS ALDEIA JARAGUÁ - KWARAY DJEKUPE;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R004-2015;UBS ALPES DO JARAGUÁ;ABR 2020;720.0;720.0;720.0;0;0;1.0;1.0
R004-2015;UBS ALPES DO JARAGUÁ;ABR 2020;120.0;120.0;120.0;0;0;1.0;1.0
R004-2015;UBS ALPES DO JARAGUÁ;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R004-2015;UBS ALPES DO JARAGUÁ;ABR 2020;80.0;80.0;120.0;-40;0;0.6666666666666666;0.6666666666666666
R004-2015;UBS DOMINGOS MANTELLI;ABR 2020;720.0;720.0;720.0;0;0;1.0;1.0
R004-2015;UBS DOMINGOS MANTELLI;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R004-2015;UBS DOMINGOS MANTELLI;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R004-2015;UBS DOMINGOS MANTELLI;ABR 2020;160.0;160.0;160.0;0;0;1.0;1.0
R004-2015;UBS DOMINGOS MANTELLI;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R004-2015;UBS DOMINGOS MANTELLI;ABR 2020;20.0;20.0;20.0;0;0;1.0;1.0
R004-2015;UBS DOMINGOS MANTELLI;ABR 2020;40.0;40.0;120.0;-80;0;0.3333333333333333;0.3333333333333333
R004-2015;UBS DOMINGOS MANTELLI;ABR 2020;20.0;20.0;20.0;0;0;1.0;1.0
R004-2015;UBS DOMINGOS MANTELLI;ABR 2020;0.0;0.0;20.0;-20;0;0.0;0.0
R004-2015;UBS INTERATIVA;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R004-2015;UBS INTERATIVA;ABR 2020;30.0;30.0;30.0;0;0;1.0;1.0
R004-2015;UBS INTERATIVA;ABR 2020;20.0;20.0;40.0;-20;0;0.5;0.5
R004-2015;UBS INTERATIVA;ABR 2020;60.0;60.0;120.0;-60;0;0.5;0.5
R004-2015;UBS INTERATIVA;ABR 2020;1440.0;1440.0;1440.0;0;0;1.0;1.0
R004-2015;UBS INTERATIVA;ABR 2020;80.0;80.0;120.0;-40;0;0.6666666666666666;0.6666666666666666
R004-2015;UBS INTERATIVA;ABR 2020;120.0;120.0;120.0;0;0;1.0;1.0
R004-2015;UBS INTERATIVA;ABR 2020;240.0;240.0;240.0;0;0;1.0;1.0
R004-2015;UBS INTERATIVA;ABR 2020;0.0;0.0;30.0;-30;0;0.0;0.0
R004-2015;UBS INTERATIVA;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R004-2015;UBS INTERATIVA;ABR 2020;160.0;160.0;240.0;-80;0;0.6666666666666666;0.6666666666666666
R004-2015;UBS INTERATIVA;ABR 2020;40.0;0.0;0.0;40;40;N/A;0.0
R004-2015;UBS INTERATIVA;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R004-2015;UBS JARDIM CIDADE PIRITUBA;ABR 2020;1200.0;1200.0;1200.0;0;0;1.0;1.0
R004-2015;UBS JARDIM CIDADE PIRITUBA;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R004-2015;UBS JARDIM CIDADE PIRITUBA;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R004-2015;UBS JARDIM CIDADE PIRITUBA;ABR 2020;200.0;200.0;200.0;0;0;1.0;1.0
R004-2015;UBS JARDIM CIDADE PIRITUBA;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R004-2015;UBS JARDIM CIDADE PIRITUBA;ABR 2020;60.0;0.0;0.0;60;60;N/A;0.0
R004-2015;UBS JARDIM CIDADE PIRITUBA;ABR 2020;40.0;40.0;200.0;-160;0;0.2;0.2
R004-2015;UBS JARDIM CIDADE PIRITUBA;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R004-2015;UBS JARDIM PANAMERICANO;ABR 2020;480.0;480.0;480.0;0;0;1.0;1.0
R004-2015;UBS JARDIM PANAMERICANO;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R004-2015;UBS JARDIM PANAMERICANO;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R004-2015;UBS JARDIM PANAMERICANO;ABR 2020;120.0;120.0;160.0;-40;0;0.75;0.75
R004-2015;UBS JARDIM PANAMERICANO;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R004-2015;UBS JARDIM PANAMERICANO;ABR 2020;0.0;0.0;40.0;-40;0;0.0;0.0
R004-2015;UBS JARDIM PANAMERICANO;ABR 2020;0.0;0.0;80.0;-80;0;0.0;0.0
R004-2015;UBS JARDIM PANAMERICANO;ABR 2020;20.0;20.0;20.0;0;0;1.0;1.0
