ID_CONTRATO;DESCRICAO_UNIDADE;DESCRICAO_PERIODO;TOTAL_HORAS_APONTADAS;TOTAL_APONTADA_SEM_EXCEDENTE;TOTAL_CARGA_HORARIA_CONTRATADA;AVALIACAO;EXCEDENTE;PORCENTAGEM_INTEGRAL;PORCENTAGEM_SEM_EXCEDENTE
R015-2015;AMA ESPECIALIDADES JARDIM GUAIRACÁ;ABR 2020;60.0;60.0;60.0;0;0;1.0;1.0
R015-2015;AMA ESPECIALIDADES JARDIM GUAIRACÁ;ABR 2020;108.0;108.0;108.0;0;0;1.0;1.0
R015-2015;AMA ESPECIALIDADES JARDIM GUAIRACÁ;ABR 2020;80.0;80.0;80.0;0;0;1.0;1.0
R015-2015;AMA ESPECIALIDADES JARDIM GUAIRACÁ;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R015-2015;AMA ESPECIALIDADES JARDIM GUAIRACÁ;ABR 2020;48.0;48.0;48.0;0;0;1.0;1.0
R015-2015;AMA ESPECIALIDADES JARDIM GUAIRACÁ;ABR 2020;72.0;72.0;72.0;0;0;1.0;1.0
R015-2015;AMA ESPECIALIDADES JARDIM GUAIRACÁ;ABR 2020;72.0;72.0;72.0;0;0;1.0;1.0
R015-2015;AMA ESPECIALIDADES JARDIM GUAIRACÁ;ABR 2020;12.0;12.0;12.0;0;0;1.0;1.0
R015-2015;AMA ESPECIALIDADES JARDIM GUAIRACÁ;ABR 2020;48.0;48.0;48.0;0;0;1.0;1.0
R015-2015;AMA ESPECIALIDADES JARDIM GUAIRACÁ;ABR 2020;6.0;0.0;0.0;6;6;N/A;0.0
R015-2015;AMA ESPECIALIDADES JARDIM GUAIRACÁ;ABR 2020;12.0;12.0;12.0;0;0;1.0;1.0
R015-2015;AMA ESPECIALIDADES JARDIM GUAIRACÁ;ABR 2020;60.0;60.0;60.0;0;0;1.0;1.0
R015-2015;AMA ESPECIALIDADES JARDIM GUAIRACÁ;ABR 2020;72.0;72.0;72.0;0;0;1.0;1.0
R015-2015;AMA ESPECIALIDADES JARDIM GUAIRACÁ;ABR 2020;48.0;48.0;48.0;0;0;1.0;1.0
R015-2015;AMA ESPECIALIDADES JARDIM GUAIRACÁ;ABR 2020;36.0;36.0;36.0;0;0;1.0;1.0
