ID_CONTRATO;DESCRICAO_UNIDADE;DESCRICAO_PERIODO;TOTAL_HORAS_APONTADAS;TOTAL_APONTADA_SEM_EXCEDENTE;TOTAL_CARGA_HORARIA_CONTRATADA;AVALIACAO;EXCEDENTE;PORCENTAGEM_INTEGRAL;PORCENTAGEM_SEM_EXCEDENTE
R007-2015;AMA SOROCABANA;ABR 2020;60.0;60.0;60.0;0;0;1.0;1.0
R007-2015;AMA SOROCABANA;ABR 2020;336.0;336.0;336.0;0;0;1.0;1.0
R007-2015;AMA SOROCABANA;ABR 2020;168.0;168.0;168.0;0;0;1.0;1.0
R007-2015;AMA SOROCABANA;ABR 2020;84.0;84.0;84.0;0;0;1.0;1.0
R007-2015;AMA SOROCABANA;ABR 2020;168.0;168.0;168.0;0;0;1.0;1.0
R007-2015;AMA SOROCABANA;ABR 2020;168.0;168.0;168.0;0;0;1.0;1.0
R007-2015;AMA SOROCABANA;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R007-2015;AMA VILA PIAUÍ;ABR 2020;72.0;72.0;72.0;0;0;1.0;1.0
R007-2015;AMA VILA PIAUÍ;ABR 2020;72.0;72.0;72.0;0;0;1.0;1.0
R007-2015;AMA/UBS INTEGRADA VILA NOVA JAGUARÉ;ABR 2020;144.0;144.0;144.0;0;0;1.0;1.0
R007-2015;AMA/UBS INTEGRADA VILA NOVA JAGUARÉ;ABR 2020;72.0;72.0;72.0;0;0;1.0;1.0
R007-2015;AMA/UBS INTEGRADA VILA NOVA JAGUARÉ;ABR 2020;400.0;400.0;400.0;0;0;1.0;1.0
R007-2015;AMA/UBS INTEGRADA VILA NOVA JAGUARÉ;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R007-2015;AMA/UBS INTEGRADA VILA NOVA JAGUARÉ;ABR 2020;20.0;20.0;20.0;0;0;1.0;1.0
R007-2015;AMA/UBS INTEGRADA VILA NOVA JAGUARÉ;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R007-2015;AMA/UBS INTEGRADA VILA NOVA JAGUARÉ;ABR 2020;80.0;80.0;80.0;0;0;1.0;1.0
R007-2015;AMA/UBS INTEGRADA VILA NOVA JAGUARÉ;ABR 2020;1440.0;1440.0;1440.0;0;0;1.0;1.0
R007-2015;AMA/UBS INTEGRADA VILA NOVA JAGUARÉ;ABR 2020;60.0;60.0;60.0;0;0;1.0;1.0
R007-2015;AMA/UBS INTEGRADA VILA NOVA JAGUARÉ;ABR 2020;80.0;80.0;80.0;0;0;1.0;1.0
R007-2015;AMA/UBS INTEGRADA VILA NOVA JAGUARÉ;ABR 2020;20.0;20.0;20.0;0;0;1.0;1.0
R007-2015;AMA/UBS INTEGRADA VILA NOVA JAGUARÉ;ABR 2020;80.0;80.0;80.0;0;0;1.0;1.0
R007-2015;AMA/UBS INTEGRADA VILA NOVA JAGUARÉ;ABR 2020;360.0;360.0;360.0;0;0;1.0;1.0
R007-2015;AMA/UBS INTEGRADA VILA NOVA JAGUARÉ;ABR 2020;60.0;60.0;60.0;0;0;1.0;1.0
R007-2015;AMA/UBS INTEGRADA VILA NOVA JAGUARÉ;ABR 2020;60.0;40.0;40.0;20;20;1.5;1.0
R007-2015;AMA/UBS INTEGRADA VILA NOVA JAGUARÉ;ABR 2020;0.0;0.0;40.0;-40;0;0.0;0.0
R007-2015;AMA/UBS INTEGRADA VILA NOVA JAGUARÉ;ABR 2020;200.0;200.0;240.0;-40;0;0.8333333333333334;0.8333333333333334
R007-2015;AMA/UBS INTEGRADA VILA NOVA JAGUARÉ;ABR 2020;20.0;20.0;40.0;-20;0;0.5;0.5
R007-2015;AMA/UBS INTEGRADA VILA NOVA JAGUARÉ;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R007-2015;AMA/UBS INTEGRADA VILA NOVA JAGUARÉ;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R007-2015;AMA/UBS INTEGRADA VILA NOVA JAGUARÉ;ABR 2020;80.0;80.0;80.0;0;0;1.0;1.0
R007-2015;AMA/UBS INTEGRADA VILA NOVA JAGUARÉ;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R007-2015;CAPS AD III LEOPOLDINA;ABR 2020;60.0;60.0;60.0;0;0;1.0;1.0
R007-2015;CAPS AD III LEOPOLDINA;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R007-2015;CAPS AD III LEOPOLDINA;ABR 2020;80.0;80.0;80.0;0;0;1.0;1.0
R007-2015;CAPS AD III LEOPOLDINA;ABR 2020;216.0;216.0;216.0;0;0;1.0;1.0
R007-2015;CAPS AD III LEOPOLDINA;ABR 2020;80.0;80.0;80.0;0;0;1.0;1.0
R007-2015;CAPS AD III LEOPOLDINA;ABR 2020;20.0;20.0;20.0;0;0;1.0;1.0
