ID_CONTRATO;DESCRICAO_UNIDADE;DESCRICAO_PERIODO;TOTAL_HORAS_APONTADAS;TOTAL_APONTADA_SEM_EXCEDENTE;TOTAL_CARGA_HORARIA_CONTRATADA;AVALIACAO;EXCEDENTE;PORCENTAGEM_INTEGRAL;PORCENTAGEM_SEM_EXCEDENTE
R020-2016;AMA/UBS INTEGRADA VILA SILVIA;ABR 2020;60.0;60.0;60.0;0;0;1.0;1.0
R020-2016;AMA/UBS INTEGRADA VILA SILVIA;ABR 2020;60.0;60.0;60.0;0;0;1.0;1.0
R020-2016;AMA/UBS INTEGRADA VILA SILVIA;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R020-2016;AMA/UBS INTEGRADA VILA SILVIA;ABR 2020;60.0;0.0;0.0;60;60;N/A;0.0
R020-2016;AMA/UBS INTEGRADA VILA SILVIA;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R020-2016;AMA/UBS INTEGRADA VILA SILVIA;ABR 2020;30.0;0.0;0.0;30;30;N/A;0.0
R020-2016;AMA/UBS INTEGRADA VILA SILVIA;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R020-2016;AMA/UBS INTEGRADA VILA SILVIA;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R020-2016;CAPS AD II CANGAIBA;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R020-2016;CAPS AD II CANGAIBA;ABR 2020;90.0;90.0;90.0;0;0;1.0;1.0
R020-2016;CAPS AD II CANGAIBA;ABR 2020;150.0;150.0;150.0;0;0;1.0;1.0
R020-2016;CAPS AD II CANGAIBA;ABR 2020;80.0;80.0;80.0;0;0;1.0;1.0
R020-2016;CAPS AD II CANGAIBA;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R020-2016;CAPS AD II CANGAIBA;ABR 2020;20.0;20.0;20.0;0;0;1.0;1.0
R020-2016;CAPS AD II CANGAIBA;ABR 2020;20.0;20.0;20.0;0;0;1.0;1.0
R020-2016;CAPS AD II CANGAIBA;ABR 2020;30.0;30.0;30.0;0;0;1.0;1.0
R020-2016;CAPS AD II CANGAIBA;ABR 2020;120.0;120.0;120.0;0;0;1.0;1.0
R020-2016;CAPS AD II CANGAIBA;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R020-2016;CAPS AD II CANGAIBA;ABR 2020;120.0;120.0;120.0;0;0;1.0;1.0
R020-2016;CAPS ADULTO III VILA MATILDE;ABR 2020;60.0;60.0;60.0;0;0;1.0;1.0
R020-2016;CAPS ADULTO III VILA MATILDE;ABR 2020;504.0;504.0;504.0;0;0;1.0;1.0
R020-2016;CAPS ADULTO III VILA MATILDE;ABR 2020;80.0;80.0;80.0;0;0;1.0;1.0
R020-2016;CAPS ADULTO III VILA MATILDE;ABR 2020;252.0;252.0;252.0;0;0;1.0;1.0
R020-2016;CAPS ADULTO III VILA MATILDE;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R020-2016;CAPS ADULTO III VILA MATILDE;ABR 2020;60.0;60.0;60.0;0;0;1.0;1.0
R020-2016;CAPS ADULTO III VILA MATILDE;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R020-2016;CAPS ADULTO III VILA MATILDE;ABR 2020;160.0;160.0;160.0;0;0;1.0;1.0
R020-2016;CAPS ADULTO III VILA MATILDE;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R020-2016;CAPS ADULTO III VILA MATILDE;ABR 2020;90.0;90.0;90.0;0;0;1.0;1.0
R020-2016;CAPS INFANTO JUVENIL III PENHA;ABR 2020;30.0;30.0;30.0;0;0;1.0;1.0
R020-2016;CAPS INFANTO JUVENIL III PENHA;ABR 2020;90.0;90.0;90.0;0;0;1.0;1.0
R020-2016;CAPS INFANTO JUVENIL III PENHA;ABR 2020;90.0;90.0;90.0;0;0;1.0;1.0
R020-2016;CAPS INFANTO JUVENIL III PENHA;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R020-2016;CAPS INFANTO JUVENIL III PENHA;ABR 2020;60.0;60.0;60.0;0;0;1.0;1.0
R020-2016;CAPS INFANTO JUVENIL III PENHA;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R020-2016;CAPS INFANTO JUVENIL III PENHA;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R020-2016;CAPS INFANTO JUVENIL III PENHA;ABR 2020;80.0;80.0;80.0;0;0;1.0;1.0
R020-2016;CAPS INFANTO JUVENIL III PENHA;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R020-2016;CAPS INFANTO JUVENIL III PENHA;ABR 2020;60.0;60.0;60.0;0;0;1.0;1.0
R020-2016;CER III PENHA;ABR 2020;30.0;30.0;30.0;0;0;1.0;1.0
R020-2016;CER III PENHA;ABR 2020;120.0;120.0;120.0;0;0;1.0;1.0
R020-2016;CER III PENHA;ABR 2020;280.0;280.0;280.0;0;0;1.0;1.0
R020-2016;CER III PENHA;ABR 2020;20.0;20.0;20.0;0;0;1.0;1.0
R020-2016;CER III PENHA;ABR 2020;20.0;20.0;20.0;0;0;1.0;1.0
R020-2016;CER III PENHA;ABR 2020;20.0;0.0;0.0;20;20;N/A;0.0
R020-2016;CER III PENHA;ABR 2020;20.0;20.0;40.0;-20;0;0.5;0.5
R020-2016;CER III PENHA;ABR 2020;80.0;80.0;80.0;0;0;1.0;1.0
R020-2016;CER III PENHA;ABR 2020;60.0;60.0;60.0;0;0;1.0;1.0
R020-2016;CER PARQUE ARTHUR ALVIM;ABR 2020;90.0;90.0;90.0;0;0;1.0;1.0
R020-2016;CER PARQUE ARTHUR ALVIM;ABR 2020;80.0;80.0;80.0;0;0;1.0;1.0
R020-2016;CER PARQUE ARTHUR ALVIM;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R020-2016;CER PARQUE ARTHUR ALVIM;ABR 2020;60.0;60.0;60.0;0;0;1.0;1.0
R020-2016;HOSPITAL DIA PENHA;ABR 2020;90.0;90.0;90.0;0;0;1.0;1.0
R020-2016;HOSPITAL DIA PENHA;ABR 2020;540.0;504.0;504.0;36;36;1.0714285714285714;1.0
R020-2016;HOSPITAL DIA PENHA;ABR 2020;72.0;72.0;72.0;0;0;1.0;1.0
R020-2016;HOSPITAL DIA PENHA;ABR 2020;60.0;60.0;60.0;0;0;1.0;1.0
R020-2016;HOSPITAL DIA PENHA;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R020-2016;HOSPITAL DIA PENHA;ABR 2020;84.0;84.0;84.0;0;0;1.0;1.0
R020-2016;HOSPITAL DIA PENHA;ABR 2020;10.0;0.0;0.0;10;10;N/A;0.0
R020-2016;HOSPITAL DIA PENHA;ABR 2020;24.0;24.0;24.0;0;0;1.0;1.0
R020-2016;HOSPITAL DIA PENHA;ABR 2020;84.0;84.0;84.0;0;0;1.0;1.0
R020-2016;HOSPITAL DIA PENHA;ABR 2020;20.0;20.0;20.0;0;0;1.0;1.0
R020-2016;HOSPITAL DIA PENHA;ABR 2020;20.0;20.0;20.0;0;0;1.0;1.0
R020-2016;HOSPITAL DIA PENHA;ABR 2020;12.0;12.0;12.0;0;0;1.0;1.0
R020-2016;HOSPITAL DIA PENHA;ABR 2020;6.0;0.0;0.0;6;6;N/A;0.0
R020-2016;HOSPITAL DIA PENHA;ABR 2020;84.0;84.0;96.0;-12;0;0.875;0.875
R020-2016;HOSPITAL DIA PENHA;ABR 2020;20.0;20.0;20.0;0;0;1.0;1.0
R020-2016;HOSPITAL DIA PENHA;ABR 2020;6.0;6.0;6.0;0;0;1.0;1.0
R020-2016;HOSPITAL DIA PENHA;ABR 2020;12.0;12.0;12.0;0;0;1.0;1.0
R020-2016;HOSPITAL DIA PENHA;ABR 2020;10.0;10.0;10.0;0;0;1.0;1.0
R020-2016;HOSPITAL DIA PENHA;ABR 2020;24.0;24.0;24.0;0;0;1.0;1.0
R020-2016;HOSPITAL DIA PENHA;ABR 2020;12.0;12.0;12.0;0;0;1.0;1.0
R020-2016;HOSPITAL DIA PENHA;ABR 2020;48.0;0.0;0.0;48;48;N/A;0.0
R020-2016;HOSPITAL DIA PENHA;ABR 2020;80.0;80.0;120.0;-40;0;0.6666666666666666;0.6666666666666666
R020-2016;HOSPITAL DIA PENHA;ABR 2020;48.0;48.0;48.0;0;0;1.0;1.0
R020-2016;HOSPITAL DIA PENHA;ABR 2020;40.0;20.0;20.0;20;20;2.0;1.0
R020-2016;HOSPITAL DIA PENHA;ABR 2020;12.0;12.0;24.0;-12;0;0.5;0.5
R020-2016;HOSPITAL DIA PENHA;ABR 2020;10.0;0.0;0.0;10;10;N/A;0.0
R020-2016;HOSPITAL DIA PENHA;ABR 2020;8.0;0.0;0.0;8;8;N/A;0.0
R020-2016;HOSPITAL DIA PENHA;ABR 2020;20.0;0.0;0.0;20;20;N/A;0.0
R020-2016;HOSPITAL DIA PENHA;ABR 2020;8.0;0.0;0.0;8;8;N/A;0.0
R020-2016;HOSPITAL DIA PENHA;ABR 2020;24.0;0.0;0.0;24;24;N/A;0.0
R020-2016;HOSPITAL DIA PENHA;ABR 2020;8.0;0.0;0.0;8;8;N/A;0.0
R020-2016;HOSPITAL DIA PENHA;ABR 2020;10.0;0.0;0.0;10;10;N/A;0.0
R020-2016;HOSPITAL DIA PENHA;ABR 2020;12.0;12.0;24.0;-12;0;0.5;0.5
R020-2016;HOSPITAL DIA PENHA;ABR 2020;24.0;0.0;0.0;24;24;N/A;0.0
R020-2016;HOSPITAL DIA PENHA;ABR 2020;36.0;36.0;36.0;0;0;1.0;1.0
R020-2016;HOSPITAL DIA PENHA;ABR 2020;20.0;0.0;0.0;20;20;N/A;0.0
R020-2016;HOSPITAL DIA PENHA;ABR 2020;24.0;0.0;0.0;24;24;N/A;0.0
R020-2016;HOSPITAL DIA PENHA;ABR 2020;16.0;0.0;0.0;16;16;N/A;0.0
R020-2016;HOSPITAL DIA PENHA;ABR 2020;10.0;0.0;0.0;10;10;N/A;0.0
R020-2016;HOSPITAL DIA PENHA;ABR 2020;6.0;0.0;0.0;6;6;N/A;0.0
R020-2016;HOSPITAL DIA PENHA;ABR 2020;20.0;20.0;80.0;-60;0;0.25;0.25
R020-2016;HOSPITAL DIA PENHA;ABR 2020;8.0;0.0;0.0;8;8;N/A;0.0
R020-2016;HOSPITAL DIA PENHA;ABR 2020;60.0;0.0;0.0;60;60;N/A;0.0
R020-2016;HOSPITAL DIA PENHA;ABR 2020;12.0;12.0;12.0;0;0;1.0;1.0
R020-2016;HOSPITAL DIA PENHA;ABR 2020;6.0;6.0;6.0;0;0;1.0;1.0
R020-2016;HOSPITAL DIA PENHA;ABR 2020;10.0;10.0;20.0;-10;0;0.5;0.5
R020-2016;HOSPITAL DIA PENHA;ABR 2020;10.0;10.0;10.0;0;0;1.0;1.0
R020-2016;HOSPITAL DIA PENHA;ABR 2020;12.0;12.0;12.0;0;0;1.0;1.0
R020-2016;HOSPITAL DIA PENHA;ABR 2020;6.0;6.0;6.0;0;0;1.0;1.0
R020-2016;HOSPITAL DIA PENHA;ABR 2020;12.0;0.0;0.0;12;12;N/A;0.0
R020-2016;HOSPITAL DIA PENHA;ABR 2020;80.0;80.0;80.0;0;0;1.0;1.0
R020-2016;RESIDÊNCIA TERAPÊUTICA PENHA - MISTA;ABR 2020;360.0;360.0;360.0;0;0;1.0;1.0
R020-2016;RESIDÊNCIA TERAPÊUTICA PENHA - MISTA;ABR 2020;180.0;180.0;180.0;0;0;1.0;1.0
R020-2016;RESIDÊNCIA TERAPÊUTICA PENHA - MISTA;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R020-2016;RESIDÊNCIA TERAPÊUTICA PENHA - MISTA;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R020-2016;UBS ANTONIO ESTEVÃO DE CARVALHO;ABR 2020;960.0;960.0;960.0;0;0;1.0;1.0
R020-2016;UBS ANTONIO ESTEVÃO DE CARVALHO;ABR 2020;80.0;80.0;80.0;0;0;1.0;1.0
R020-2016;UBS ANTONIO ESTEVÃO DE CARVALHO;ABR 2020;160.0;160.0;160.0;0;0;1.0;1.0
R020-2016;UBS ANTONIO ESTEVÃO DE CARVALHO;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R020-2016;UBS ANTONIO ESTEVÃO DE CARVALHO;ABR 2020;160.0;160.0;160.0;0;0;1.0;1.0
R020-2016;UBS ANTONIO ESTEVÃO DE CARVALHO;ABR 2020;20.0;20.0;20.0;0;0;1.0;1.0
R020-2016;UBS ANTONIO ESTEVÃO DE CARVALHO;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R020-2016;UBS ANTONIO ESTEVÃO DE CARVALHO;ABR 2020;20.0;20.0;20.0;0;0;1.0;1.0
R020-2016;UBS ANTONIO ESTEVÃO DE CARVALHO;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R020-2016;UBS ANTONIO ESTEVÃO DE CARVALHO;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R020-2016;UBS ANTONIO ESTEVÃO DE CARVALHO;ABR 2020;20.0;20.0;20.0;0;0;1.0;1.0
R020-2016;UBS ANTONIO PIRES F VILLALOBO;ABR 2020;1200.0;1200.0;1200.0;0;0;1.0;1.0
R020-2016;UBS ANTONIO PIRES F VILLALOBO;ABR 2020;80.0;80.0;80.0;0;0;1.0;1.0
R020-2016;UBS ANTONIO PIRES F VILLALOBO;ABR 2020;80.0;80.0;80.0;0;0;1.0;1.0
R020-2016;UBS ANTONIO PIRES F VILLALOBO;ABR 2020;200.0;200.0;200.0;0;0;1.0;1.0
R020-2016;UBS ANTONIO PIRES F VILLALOBO;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R020-2016;UBS ANTONIO PIRES F VILLALOBO;ABR 2020;200.0;200.0;200.0;0;0;1.0;1.0
R020-2016;UBS CIDADE PATRIARCA - DR. HERMENEGILDO MORBIM JÚNIOR;ABR 2020;30.0;30.0;30.0;0;0;1.0;1.0
R020-2016;UBS CIDADE PATRIARCA - DR. HERMENEGILDO MORBIM JÚNIOR;ABR 2020;60.0;60.0;60.0;0;0;1.0;1.0
R020-2016;UBS CIDADE PATRIARCA - DR. HERMENEGILDO MORBIM JÚNIOR;ABR 2020;60.0;60.0;60.0;0;0;1.0;1.0
R020-2016;UBS CIDADE PATRIARCA - DR. HERMENEGILDO MORBIM JÚNIOR;ABR 2020;60.0;60.0;60.0;0;0;1.0;1.0
R020-2016;UBS CIDADE PATRIARCA - DR. HERMENEGILDO MORBIM JÚNIOR;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R020-2016;UBS CIDADE PATRIARCA - DR. HERMENEGILDO MORBIM JÚNIOR;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R020-2016;UBS CIDADE PATRIARCA - DR. HERMENEGILDO MORBIM JÚNIOR;ABR 2020;20.0;20.0;40.0;-20;0;0.5;0.5
R020-2016;UBS CIDADE PATRIARCA - DR. HERMENEGILDO MORBIM JÚNIOR;ABR 2020;30.0;0.0;0.0;30;30;N/A;0.0
R020-2016;UBS CIDADE PATRIARCA - DR. HERMENEGILDO MORBIM JÚNIOR;ABR 2020;20.0;20.0;20.0;0;0;1.0;1.0
R020-2016;UBS CIDADE PATRIARCA - DR. HERMENEGILDO MORBIM JÚNIOR;ABR 2020;20.0;20.0;20.0;0;0;1.0;1.0
R020-2016;UBS CIDADE PATRIARCA - DR. HERMENEGILDO MORBIM JÚNIOR;ABR 2020;20.0;20.0;20.0;0;0;1.0;1.0
